vehicle_id,fuel_level,mileage,timestamp,location,driver_id
VEH-0001,63.9,99398.6,2024/11/29 23:21:00,UNKNOWN,DRV-0003
VEH-0187,43.9,9987.0,07-16-2024,Phoenix,DRV-0205
VEH-0165,60.3,56815.3,2024/10/16 17:06:00,Phoenix,DRV-0208
VEH-0026,8.5,227360.9,16/10/2024 11:23,n/a,DRV-0310
VEH-0183,132.8,6174.3,2024/05/24 08:07:00,n/a,DRV-0135
VEH-0059,88.8,87728.8,2024/05/04 03:54:00,Chicago,DRV-0125
VEH-0011,48.8,20568.1,03-08-2024,Phoenix,DRV-0071
VEH-0110,54.4,173742.5,20/06/2024 03:49,n/a,DRV-0254
VEH-0245,48.4,30811.9,2024/10/24 15:46:00,Phoenix,DRV-0151
VEH-0118,22.0,41141.5,12/05/2024 17:54,Los Angeles,DRV-0390
VEH-0004,,36128.8,01-17-2024,,DRV-0184
VEH-0002,93.7,,11-25-2024,Chicago,DRV-0025
VEH-0004,92.6,-161336.4,2024-06-15 12:00:00,n/a,DRV-0029
VEH-0091,88.2,,2024-05-24 12:25:00,Houston,DRV-0069
VEH-0059,79.1,113489.7,2024-05-02 21:42:00,Houston,DRV-0247
VEH-0232,31.6,126808.7,2024-06-16 06:20:00,,DRV-0251
VEH-0127,27.4,245994.4,2024/12/12 09:40:00,,DRV-0308
VEH-0171,36.0,171808.6,2024/11/14 01:23:00,n/a,DRV-0059
VEH-0089,21.2,7385.5,29/04/2024 22:09,New York,DRV-0051
VEH-0134,54.4,243944.7,2024-11-07 00:31:00,UNKNOWN,DRV-0090
  ,,233211.6,2024-10-30 10:30:00,UNKNOWN,DRV-0329
VEH-0094,98.4,12543.8,2024-10-17 02:02:00,UNKNOWN,DRV-0002
VEH-0006,125.8,241004.4,09/06/2024 09:14,n/a,DRV-0126
VEH-0206,92.5,45143.8,2024/07/01 03:32:00,,DRV-0395
VEH-0037,58.1,195196.4,05/04/2024 23:51,n/a,DRV-0282
VEH-0191,34.6,86992.2,12/02/2024 04:54,Phoenix,DRV-0303
VEH-0114,1.4,162344.7,2024/08/09 21:35:00,n/a,
VEH-0232,18.5%,242396.2,10-11-2024,UNKNOWN,DRV-0357
VEH-0074,2.3,111028.3,05/08/2024 22:20,Phoenix,DRV-0259
VEH-0194,45.0,,07/07/2024 08:56,Phoenix,DRV-0259
VEH-0230,,38614.9,2024-06-15 12:00:00,Phoenix,DRV-0318
VEH-0197,unknown,95706.1,2024/07/26 23:10:00,UNKNOWN,DRV-0388
VEH-0163,65.8,212645.4,2024-08-09 22:28:00,n/a,DRV-0077
VEH-0196,18.9,214858.6,2024-02-20 18:23:00,Phoenix,DRV-0243
VEH-0125,24.2,46082.8 mi,2024/08/13 19:02:00,Houston,DRV-0138
VEH-0075,unknown,22352.8,11-25-2024,UNKNOWN,DRV-0010
VEH-0174,60.4,69256.4 mi,08-17-2024,New York,DRV-0074
VEH-0221,20.4,85096.2,06-10-2024,Houston,DRV-0257
VEH-0144,20.0,79897.4,10-17-2024,Houston,DRV-0133
VEH-0098,65.4,49524.4,14/11/2024 04:28,Houston,DRV-0149
VEH-0074,4.1,80516.9,2024-06-18 10:32:00,n/a,DRV-0054
VEH-0124,,191712.2,10/07/2024 17:55,Phoenix,DRV-0393
VEH-0093,40.3,33503.8,27/12/2024 00:46,UNKNOWN,DRV-0156
VEH-0142,87.8%,,2024/03/19 09:00:00,,DRV-0339
VEH-0002,11.1,8897.6,2024-11-09 06:19:00,n/a,DRV-0150
VEH-0193,97.0,107808.5,2024/12/24 20:45:00,,DRV-0061
VEH-0191,96.7,109663.8,06/02/2024 13:13,New York,DRV-0136
VEH-0188,9.4,42923.5,2024/05/15 02:33:00,n/a,DRV-0055
VEH-0013,unknown,60511.3 mi,2024/11/06 13:01:00,Chicago,DRV-0304
VEH-0218,22.1,149556.3 mi,2024/01/13 20:26:00,,DRV-0380
VEH-0159,21.6,164721.4,26/07/2024 17:02,Chicago,DRV-0355
VEH-0155,42.3,10506.2,31/08/2024 19:49,,DRV-0342
VEH-0096,72.3,,2024/09/07 12:01:00,Phoenix,DRV-0186
VEH-0117,66.2,203734.9,2024/07/20 18:31:00,Houston,DRV-0219
VEH-0127,60.1,170458.3,2024-06-11 20:36:00,Los Angeles,DRV-0259
VEH-0198,6.0,110813.4,2024-12-03 22:07:00,New York,DRV-0326
VEH-0021,69.8,197565.0,2024-12-10 11:40:00,UNKNOWN,DRV-0097
VEH-0054,93.7,41131.3,2024-07-15 11:49:00,,DRV-0033
VEH-0034,35.5,103293.1,2024/09/10 15:16:00,Chicago,DRV-0170
VEH-0083,99.7,180039.4,25/10/2024 22:13,New York,DRV-0163
VEH-0069,0.9,N/A,2024-10-10 06:20:00,UNKNOWN,DRV-0292
VEH-0231,30.6,155974.0,2024/10/21 03:19:00,Houston,DRV-0320
VEH-0113,40.8,28486.3,29/09/2024 17:59,n/a,DRV-0307
VEH-0009,8.4%,202965.4 mi,2024/11/07 15:04:00,Phoenix,DRV-0326
VEH-0231,,52626.7,01-03-2024,New York,DRV-0191
VEH-0029,unknown,125636.9 mi,05/10/2024 00:45,n/a,DRV-0121
VEH-0044,10.1,41872.8,29/10/2024 14:42,,DRV-0084
VEH-0103,80.4,46010.3,02-07-2024,Houston,DRV-0041
VEH-0219,18.5,,20/07/2024 02:39,Houston,DRV-0368
VEH-0213,33.7,206880.9,2024-01-07 03:18:00,Los Angeles,DRV-0179
VEH-0232,58.0,135054.3,31/03/2024 01:09,UNKNOWN,DRV-0376
VEH-0212,71.9,183100.3,07-17-2024,UNKNOWN,DRV-0310
  ,86.6,60337.4 mi,11-19-2024,n/a,DRV-0206
VEH-0134,47.1,96974.6,2024-10-22 14:48:00,Los Angeles,DRV-0393
VEH-0209,99.4,,2024-11-28 20:05:00,,
VEH-0215,13.0,222187.0,2024-07-05 08:51:00,n/a,DRV-0368
VEH-0061,,112566.3,02-27-2024,,DRV-0035
VEH-0098,9.1,169736.4,07-09-2024,New York,DRV-0040
VEH-0190,18.6,24931.6,05-05-2024,Los Angeles,DRV-0326
VEH-0088,93.1,29091.6,2024/04/22 22:02:00,Los Angeles,DRV-0224
VEH-0032,90.7,47810.5,2024-10-09 18:06:00,New York,DRV-0179
VEH-0160,27.0,N/A,01/01/2024 00:37,Los Angeles,DRV-0127
VEH-0024,42.8,179399.4,12/04/2024 08:28,Los Angeles,DRV-0257
VEH-0009,90.1,11361.6,12/01/2024 09:25,Houston,DRV-0305
VEH-0061,29.2,140677.9,2024-06-11 04:09:00,Los Angeles,DRV-0263
VEH-0142,37.0,187819.7,2024-01-01 14:20:00,Houston,DRV-0259
VEH-0004,1.7%,240091.7,2024/01/27 07:23:00,Phoenix,DRV-0387
VEH-0168,8.8,194199.6,2024/02/12 01:39:00,UNKNOWN,DRV-0174
VEH-0006,12.3,231983.6,23/04/2024 21:49,Los Angeles,DRV-0001
VEH-0073,65.9,133073.0,05-29-2024,Los Angeles,DRV-0274
VEH-0108,31.6,13935.2,2024/08/06 08:11:00,New York,DRV-0046
VEH-0030,83.9,-219280.1,07-04-2024,,DRV-0171
VEH-0063,57.3,81302.8,05-27-2024,Phoenix,DRV-0063
VEH-0230,59.9,103535.3,01/09/2024 07:20,n/a,DRV-0224
VEH-0248,30.6,138783.4,2024/09/09 10:14:00,New York,DRV-0038
VEH-0026,2.1,78943.3,2024-10-09 11:02:00,New York,DRV-0152
VEH-0075,81.9,91563.3,06-11-2024,UNKNOWN,DRV-0054
VEH-0179,72.9,-218686.8,2024/03/25 08:31:00,New York,DRV-0231
VEH-0226,77.4,,06-18-2024,n/a,DRV-0260
VEH-0121,29.7,74979.8,01-10-2024,Los Angeles,DRV-0329
VEH-0020,24.5,170145.8,2024-06-06 19:58:00,n/a,DRV-0272
VEH-0191,2.2,67169.3,02-22-2024,Los Angeles,DRV-0352
VEH-0104,91.2,158294.7,2024/01/04 14:34:00,Houston,DRV-0182
VEH-0121,unknown,247009.0,30/07/2024 15:37,Chicago,DRV-0397
VEH-0117,17.3,94841.4,2024/03/24 13:01:00,Chicago,DRV-0287
VEH-0172,25.3,138824.0,09/09/2024 12:03,UNKNOWN,DRV-0114
VEH-0127,56.5,178876.5,29/08/2024 09:15,Houston,DRV-0037
VEH-0048,,120898.3,2024-08-31 04:27:00,n/a,DRV-0400
VEH-0138,43.2,31895.1,2024-08-13 16:00:00,Houston,DRV-0080
VEH-0017,75.9,241940.4,15/07/2024 15:29,Los Angeles,DRV-0173
VEH-0153,21.1,125360.4 mi,2024-04-03 18:28:00,Houston,DRV-0126
VEH-0073,30.1,4642.7,03-05-2024,Phoenix,DRV-0370
VEH-0204,47.1,99488.3,25/11/2024 04:23,Los Angeles,DRV-0399
VEH-0236,73.3,217819.2,2024-08-23 21:29:00,Phoenix,DRV-0075
VEH-0138,,184377.1,2024-11-20 04:01:00,n/a,DRV-0193
VEH-0099,94.3,162411.7,25/01/2024 09:38,UNKNOWN,DRV-0049
VEH-0149,80.3,,2024/03/18 13:04:00,New York,DRV-0222
VEH-0205,60.4,164876.5,30/01/2024 10:42,New York,DRV-0155
VEH-0022,87.3,159072.8,02-26-2024,Houston,DRV-0037
VEH-0077,67.6,-175524.3,2024/08/13 14:11:00,Phoenix,DRV-0347
VEH-0055,94.0,188783.4,15/06/2024 11:44,Chicago,DRV-0046
VEH-0068,76.2,147929.2,2024-09-29 01:44:00,UNKNOWN,DRV-0259
VEH-0145,80.1,N/A,2024/01/06 19:20:00,Houston,DRV-0367
VEH-0161,39.2,178330.4,17/06/2024 13:59,,DRV-0024
VEH-0130,86.8,,2024/10/17 02:59:00,Phoenix,DRV-0015
VEH-0023,50.6,N/A,25/05/2024 06:14,UNKNOWN,DRV-0213
VEH-0163,6.3,209834.6,2024-06-04 23:13:00,,DRV-0286
VEH-0134,48.0,156876.4,2024-05-13 21:38:00,Chicago,DRV-0339
VEH-0167,52.7,106520.8,21/10/2024 13:14,Phoenix,DRV-0276
  ,36.5,152873.7,2024-04-10 22:25:00,Phoenix,DRV-0262
VEH-0115,26.6,115535.1,2024-05-05 02:08:00,Houston,DRV-0117
VEH-0077,65.7,223766.7,02-02-2024,Los Angeles,DRV-0301
VEH-0062,99.8,65887.9,24/01/2024 08:29,Chicago,DRV-0358
VEH-0173,68.2,N/A,14/11/2024 12:48,,DRV-0056
VEH-0076,59.5,16769.1 mi,2024-05-07 05:08:00,Phoenix,DRV-0347
VEH-0210,unknown,17637.5,2024-01-06 07:36:00,Phoenix,DRV-0310
VEH-0122,35.0,195606.5,2024/12/23 04:58:00,Houston,DRV-0309
VEH-0113,25.8,114783.9,02-18-2024,New York,DRV-0059
VEH-0223,39.1,-222173.3,2024-01-14 02:39:00,Houston,DRV-0017
VEH-0165,45.9%,N/A,09-21-2024,n/a,DRV-0127
VEH-0089,26.2,,25/04/2024 10:13,,DRV-0168
VEH-0111,48.5,135206.8,17/12/2024 23:48,New York,DRV-0180
VEH-0034,31.7,169326.0,2024-07-19 08:43:00,Phoenix,DRV-0027
VEH-0215,51.1,29988.2,07/09/2024 00:41,,DRV-0275
VEH-0066,22.1,68565.5,11-11-2024,Phoenix,DRV-0003
VEH-0204,38.0,99705.7,2024/03/23 23:42:00,UNKNOWN,DRV-0060
VEH-0201,30.8,153409.5,05/07/2024 10:30,n/a,DRV-0078
VEH-0095,96.7,178781.3,2024/09/22 14:05:00,Phoenix,DRV-0126
VEH-0091,33.0,148838.9,2024-08-19 23:13:00,New York,DRV-0335
VEH-0134,92.6,,2024-09-04 02:47:00,Houston,
VEH-0042,40.9,223853.2,2024/10/31 17:12:00,Houston,DRV-0015
VEH-0182,8.0,,2024-04-02 03:19:00,Chicago,
VEH-0027,,19674.4,2024-12-09 08:40:00,New York,DRV-0300
VEH-0112,7.9,182874.1,2024/03/01 03:47:00,Houston,DRV-0374
VEH-0103,149.8,5642.1,09-30-2024,New York,DRV-0352
VEH-0126,53.2,18967.9,26/11/2024 11:16,Houston,DRV-0321
VEH-XXXX,62.7,159500.8,04-22-2024,Chicago,DRV-0348
VEH-0151,35.5,168498.6 mi,2024/06/14 02:45:00,UNKNOWN,DRV-0329
VEH-0229,25.5,210217.9,2024-03-29 02:02:00,Houston,DRV-0306
VEH-0097,17.9,98054.4,2024/10/20 16:17:00,Houston,DRV-0314
VEH-0044,42.9,187717.8,05-04-2024,New York,DRV-0015
VEH-0218,6.4,99061.8,11-15-2024,Chicago,DRV-0066
VEH-0151,68.5%,53020.3,2024-06-19 23:21:00,UNKNOWN,DRV-0373
VEH-0188,80.2,212872.3,2024-06-15 12:00:00,n/a,DRV-0017
VEH-0169,60.2,204797.2,2024/12/08 02:40:00,Chicago,DRV-0201
VEH-0113,88.3,123929.3,01/05/2024 06:12,,DRV-0291
VEH-0057,4.5,242643.3,2024/03/04 23:15:00,Chicago,
VEH-0242,67.2,130076.9,2024-07-15 10:30:00,Chicago,DRV-0221
VEH-0076,29.5,58096.1,20/09/2024 13:47,UNKNOWN,DRV-0060
VEH-0198,7.6,-237855.8,2024-11-20 02:47:00,New York,DRV-0062
VEH-0056,92.2,189367.3,15/10/2024 22:05,Los Angeles,DRV-0087
,56.4%,51244.8,2024-03-13 14:47:00,UNKNOWN,DRV-0234
VEH-0228,20.0,60577.7,07-20-2024,Houston,DRV-0275
VEH-0008,57.8,187328.8,12-08-2024,,DRV-0031
VEH-0083,44.9,134292.3,29/07/2024 03:19,Houston,DRV-0390
VEH-0122,,86819.3,2024-10-11 12:13:00,Los Angeles,DRV-0248
VEH-0126,56.7,88606.0,02-04-2024,Chicago,DRV-0281
VEH-0163,91.0,142238.9,2024-09-22 12:52:00,Los Angeles,DRV-0225
VEH-0166,17.3%,94937.9,2024-04-22 18:23:00,Chicago,DRV-0317
VEH-XXXX,47.2,,29/10/2024 21:49,Houston,DRV-0034
VEH-0070,16.8,47483.7,2024-03-03 21:04:00,New York,DRV-0118
VEH-0243,71.8,244154.4,08-03-2024,n/a,DRV-0016
VEH-0092,22.0,,08-06-2024,,DRV-0156
VEH-0058,89.4,163573.1,04-07-2024,New York,DRV-0195
VEH-0171,,1890.7 mi,31/03/2024 03:26,Houston,DRV-0180
VEH-0133,79.2,-209655.4,03-15-2024,,DRV-0274
VEH-0186,120.4,189559.6,2024/12/19 09:16:00,Phoenix,DRV-0251
VEH-0086,49.5,21529.0,07-11-2024,Los Angeles,DRV-0155
VEH-0214,51.0,26205.7,17/12/2024 06:17,n/a,DRV-0321
VEH-0102,120.0,67837.3,11-28-2024,Los Angeles,
VEH-0089,51.0%,115145.6,04-16-2024,UNKNOWN,DRV-0044
VEH-0186,72.2,70193.1,2024-09-23 08:22:00,,
VEH-0062,41.7,94216.7,2024/02/13 07:47:00,Phoenix,DRV-0325
VEH-0079,86.1,17465.5,2024-10-13 00:36:00,UNKNOWN,DRV-0042
,27.4,6652.1,09/12/2024 08:35,New York,DRV-0141
VEH-0197,98.8,106943.3,2024-06-17 08:46:00,n/a,DRV-0288
VEH-0194,2.2,80902.6,2024/11/15 21:03:00,n/a,DRV-0127
VEH-0077,68.4,220610.3 mi,30/08/2024 22:50,UNKNOWN,DRV-0192
VEH-0148,90.7,146842.5,2024/12/08 02:49:00,Houston,DRV-0331
VEH-0204,65.1,153542.2 mi,2024-01-06 16:05:00,Phoenix,DRV-0076
VEH-0069,,17348.5,11-08-2024,Phoenix,DRV-0147
VEH-0248,52.5,16513.8,03-02-2024,Los Angeles,DRV-0129
VEH-0246,45.6,222743.5,09-27-2024,New York,DRV-0143
VEH-0009,85.8,77441.1,2024/06/30 10:17:00,New York,DRV-0347
VEH-0218,78.3,69267.3,16/03/2024 04:10,n/a,DRV-0022
VEH-0143,76.2,223326.1,2024-05-02 11:17:00,Los Angeles,DRV-0315
VEH-0111,42.5,68861.7,2024-06-22 11:50:00,New York,DRV-0190
VEH-0156,34.1,119632.1,2024/01/07 16:00:00,Chicago,DRV-0061
VEH-0234,47.7%,74016.4,01-09-2024,Los Angeles,DRV-0266
VEH-0105,92.1,146112.2,12-07-2024,Houston,DRV-0340
VEH-0086,67.2,1334.8,25/03/2024 05:19,Houston,DRV-0078
VEH-0092,54.2,37025.2,2024-02-20 02:42:00,UNKNOWN,DRV-0028
VEH-0144,43.2,195445.0,2024/04/29 07:45:00,UNKNOWN,DRV-0304
VEH-0063,62.2,195330.5,2024-09-29 12:37:00,UNKNOWN,DRV-0052
VEH-0042,88.7,223483.4,2024-03-27 21:00:00,,
VEH-0154,30.6,129409.7,01-14-2024,New York,DRV-0336
VEH-0199,27.7%,148087.6,02-13-2024,Phoenix,DRV-0036
VEH-0086,70.4,161214.0,01-23-2024,New York,DRV-0254
VEH-0015,35.9,148237.7,2024-10-22 06:45:00,Houston,DRV-0342
,81.9,136781.9,2024/12/22 05:20:00,Phoenix,DRV-0096
VEH-0172,79.8,205605.6,2024/05/16 20:05:00,Los Angeles,DRV-0303
VEH-0171,52.1,121899.6,01-03-2024,,DRV-0173
VEH-0184,4.2,158383.8,2024-12-01 05:15:00,Phoenix,
VEH-0113,unknown,-68744.8,2024/11/22 03:16:00,Los Angeles,DRV-0110
VEH-0158,12.6,236444.1,13/08/2024 20:28,Chicago,DRV-0273
VEH-0106,29.3,136357.0,2024-08-01 16:18:00,Houston,DRV-0217
VEH-0169,54.5,165366.6,2024/11/01 20:30:00,UNKNOWN,DRV-0157
VEH-0117,57.7,10934.8,03-29-2024,Los Angeles,
VEH-0112,81.0%,209304.8,2024/11/06 18:19:00,Houston,DRV-0325
VEH-0031,67.5,104362.1,2024-04-02 12:31:00,Houston,DRV-0258
VEH-0195,79.2,81078.4,2024/06/05 17:45:00,Los Angeles,DRV-0294
VEH-0004,,133638.6,01/10/2024 23:28,Chicago,DRV-0282
VEH-0245,18.7,112056.6,09-02-2024,Los Angeles,DRV-0335
VEH-0103,42.2,99521.8,2024-10-13 22:30:00,n/a,DRV-0257
VEH-0163,80.3,143012.2,2024-06-15 12:00:00,Los Angeles,DRV-0009
VEH-0189,13.8,187040.4,2024-08-25 10:59:00,Phoenix,DRV-0149
VEH-0004,0.6,1916.0,08-07-2024,Los Angeles,DRV-0333
VEH-0013,23.3,156332.5,09-30-2024,,DRV-0211
VEH-0204,15.3,17247.5,06-02-2024,Phoenix,DRV-0386
VEH-0091,,120504.3,2024/06/15 05:17:00,Chicago,DRV-0217
VEH-0087,36.3,201428.6,2024-02-18 01:44:00,Phoenix,DRV-0321
VEH-0025,5.3,234387.6,02/04/2024 18:03,UNKNOWN,DRV-0187
VEH-0186,15.3,183332.0,12/01/2024 13:48,Phoenix,
VEH-0177,144.6,92866.8,28/03/2024 08:45,Chicago,DRV-0119
VEH-0217,43.0,109441.3,06/10/2024 17:54,UNKNOWN,DRV-0194
VEH-0144,34.3,216164.7,2024/12/10 17:47:00,n/a,DRV-0017
VEH-0237,70.1,114835.9,03-01-2024,UNKNOWN,DRV-0102
VEH-0151,53.0,153725.8,15/03/2024 14:30,Houston,DRV-0257
VEH-0131,34.2%,136619.1,2024-06-15 12:00:00,Los Angeles,DRV-0190
VEH-0244,9.0,84339.8,2024-09-27 07:41:00,Phoenix,DRV-0146
VEH-0091,83.2,53084.8,21/02/2024 23:50,Houston,DRV-0195
VEH-0121,93.3,180883.6,03-04-2024,,DRV-0128
VEH-0237,47.6,135756.1,2024/12/18 06:03:00,UNKNOWN,DRV-0093
VEH-0196,87.5,75616.6,09/03/2024 14:16,n/a,DRV-0158
VEH-0136,42.1,102630.7,2024-08-28 23:12:00,New York,DRV-0018
VEH-0005,11.1,202058.8,2024-09-14 06:58:00,Houston,DRV-0040
VEH-0101,33.8,31706.0,01-05-2024,n/a,DRV-0234
VEH-0056,99.9,-151940.7,2024/10/29 21:50:00,New York,DRV-0115
VEH-0149,17.7,145057.1,09-28-2024,Chicago,DRV-0127
VEH-0177,61.4,223117.3,2024-04-12 20:31:00,,DRV-0045
VEH-0006,18.6,31415.3,08-28-2024,UNKNOWN,DRV-0088
VEH-0231,63.5,227388.9,2024/05/09 15:21:00,Chicago,DRV-0373
VEH-0203,39.4,216765.0,2024/04/06 07:41:00,Phoenix,
VEH-0047,36.2,206597.6,01-01-2024,UNKNOWN,DRV-0120
VEH-0037,unknown,226345.5,2024/10/06 17:30:00,Houston,DRV-0082
VEH-0081,54.0,194961.3,05/03/2024 02:16,Houston,DRV-0235
VEH-0154,73.8,176138.6,2024-05-11 23:21:00,UNKNOWN,DRV-0170
VEH-0165,0.1,112395.8,2024/10/27 23:09:00,Chicago,DRV-0255
VEH-0249,unknown,110080.9,2024-06-30 20:57:00,Phoenix,DRV-0151
VEH-0009,92.1,173648.9,10-15-2024,New York,DRV-0248
VEH-0199,57.7,222664.6,2024/12/12 19:43:00,n/a,DRV-0212
VEH-0085,71.6,227258.1,2024/12/23 07:14:00,,DRV-0373
VEH-0231,44.7%,197466.2,04-12-2024,,DRV-0244
VEH-0217,5.4,129136.6,2024-12-14 07:10:00,n/a,DRV-0231
VEH-0126,19.0,167488.4,20/05/2024 04:19,Houston,DRV-0017
VEH-0248,,157183.5,2024-12-04 08:30:00,Chicago,DRV-0339
VEH-XXXX,46.0,54397.0,29/10/2024 03:20,Phoenix,DRV-0183
VEH-0135,54.1,38536.3,2024/09/17 08:47:00,n/a,DRV-0216
VEH-0195,22.1,9732.5,02-07-2024,Los Angeles,DRV-0060
VEH-0015,84.2,180593.4,2024-11-24 09:28:00,Houston,DRV-0400
VEH-0231,84.0,181228.2,2024-10-16 03:41:00,Phoenix,DRV-0119
VEH-0038,51.3,178257.9,2024/03/11 05:06:00,UNKNOWN,DRV-0067
VEH-0045,63.7,181522.8,24/02/2024 20:53,UNKNOWN,DRV-0289
VEH-0160,89.7,64047.9,2024-09-04 07:40:00,Houston,DRV-0055
VEH-0225,26.9,69380.7,2024-06-25 08:05:00,Los Angeles,DRV-0264
VEH-0088,6.2,220866.2 mi,2024-06-17 23:04:00,New York,DRV-0383
VEH-0057,11.9,245142.1,19/08/2024 09:11,UNKNOWN,DRV-0294
VEH-0082,30.8,,03-12-2024,Chicago,DRV-0349
VEH-0220,79.6,148853.7,2024-07-31 02:57:00,UNKNOWN,
VEH-0038,43.3,10975.0,07-19-2024,UNKNOWN,DRV-0125
VEH-0223,54.4,50070.5,12-20-2024,New York,DRV-0034
VEH-0022,24.7,226563.6,2024-09-06 03:32:00,Houston,DRV-0345
VEH-0090,54.9,134581.6,30/01/2024 15:38,,DRV-0112
VEH-0216,54.2,161600.4,2024-10-11 14:33:00,UNKNOWN,DRV-0119
VEH-0007,51.4,143287.3,2024-08-25 00:34:00,UNKNOWN,DRV-0162
VEH-0228,48.5,N/A,2024-06-15 10:31:00,New York,DRV-0082
VEH-0184,71.6,197039.9,2024/08/10 12:57:00,Chicago,DRV-0014
VEH-0085,52.8,52909.0,2024-04-30 20:06:00,Los Angeles,DRV-0365
VEH-0043,42.4,166887.5,13/11/2024 11:29,UNKNOWN,DRV-0039
VEH-0194,11.3,N/A,2024-02-21 17:02:00,,DRV-0376
VEH-0093,39.3,7163.1,12-26-2024,New York,DRV-0318
VEH-0190,75.7,83000.2,2024/06/21 01:15:00,n/a,
VEH-0230,59.9,103535.3,01/09/2024 07:20,n/a,DRV-0224
VEH-0044,84.7,110318.6,2024/06/18 01:16:00,Phoenix,
VEH-0055,62.3,14083.3,10-26-2024,Phoenix,DRV-0027
VEH-0122,44.0,-16810.2,2024-08-16 17:02:00,New York,
VEH-0054,84.1,183200.4,2024/06/19 16:10:00,Houston,DRV-0194
VEH-0048,113.4,202682.6,24/02/2024 08:25,n/a,DRV-0207
VEH-0008,3.1,138545.3,03-26-2024,Phoenix,DRV-0031
VEH-0007,135.1,142515.3,06-22-2024,New York,DRV-0027
VEH-0014,40.9,72298.3,11-14-2024,UNKNOWN,DRV-0177
VEH-0222,89.0,-113914.2,29/07/2024 15:14,n/a,DRV-0396
VEH-0043,39.0,215894.3,24/09/2024 06:20,Phoenix,DRV-0345
VEH-0180,86.9,55899.0,08/06/2024 01:01,Los Angeles,DRV-0271
VEH-0034,12.2,133509.0,2024/02/15 05:19:00,New York,DRV-0172
VEH-0179,16.6,236424.5,01/06/2024 17:55,Houston,DRV-0005
VEH-0033,11.9,56145.6,2024-01-05 19:50:00,Chicago,DRV-0297
VEH-0163,96.5,18390.8,28/03/2024 04:47,Chicago,DRV-0369
VEH-0182,15.0,148532.7,11-28-2024,New York,DRV-0342
VEH-0185,42.8,49371.6,2024/03/21 23:33:00,Chicago,DRV-0370
VEH-0169,98.1,157420.9,03/10/2024 16:47,Chicago,DRV-0387
,79.8,,2024/12/05 15:06:00,Chicago,DRV-0371
VEH-0133,77.6,85200.9,22/08/2024 22:54,n/a,DRV-0266
VEH-0042,128.2,105719.1,12-09-2024,New York,DRV-0013
,82.6,197827.7,2024-07-30 19:59:00,UNKNOWN,DRV-0400
VEH-0082,76.5,108191.8,11-29-2024,New York,DRV-0267
VEH-0140,34.1,111045.9,2024/10/02 09:42:00,New York,DRV-0128
VEH-0181,63.3,237850.8,2024/08/15 12:37:00,UNKNOWN,DRV-0292
VEH-0166,90.2,50868.2,2024-04-29 14:56:00,n/a,DRV-0321
VEH-0034,58.1,185421.0,16/10/2024 23:36,Phoenix,DRV-0227
VEH-0025,36.7,228453.6 mi,2024-09-29 21:47:00,,DRV-0335
VEH-0014,69.3,33608.8,12-20-2024,Los Angeles,DRV-0071
  ,14.8,246163.6,11-09-2024,Houston,DRV-0169
VEH-0137,72.7,76187.8,2024-06-15 12:00:00,Houston,DRV-0121
VEH-0231,unknown,96004.8,2024/08/25 09:45:00,,DRV-0304
VEH-0199,,192601.9,10-03-2024,,DRV-0381
VEH-0056,25.4,215521.0,12-09-2024,n/a,DRV-0299
VEH-0178,unknown,46433.3,2024-11-06 13:54:00,New York,DRV-0029
VEH-0047,66.3,77927.8,2024/02/24 21:26:00,Los Angeles,DRV-0277
VEH-0163,99.5,177930.7,01-14-2024,Houston,DRV-0148
VEH-0158,51.2,121843.7,2024-01-27 16:10:00,Phoenix,DRV-0029
VEH-0070,1.5,,2024/10/28 04:52:00,Phoenix,DRV-0098
VEH-0190,19.2,126065.9,01/10/2024 13:04,,DRV-0289
VEH-0184,69.6,198315.3,2024-08-10 05:32:00,Phoenix,DRV-0161
VEH-0077,49.4,14389.7,2024-06-15 12:00:00,UNKNOWN,DRV-0189
VEH-0233,,81109.6,2024/06/20 23:57:00,Chicago,DRV-0033
VEH-0049,72.9,215422.7,2024/10/22 09:22:00,Houston,DRV-0135
VEH-0199,unknown,19584.6,01-10-2024,Phoenix,DRV-0209
VEH-0080,62.1,83512.5,03/08/2024 16:32,,DRV-0039
VEH-0186,60.8,77343.2,2024-07-08 16:12:00,Phoenix,DRV-0074
VEH-0013,56.4,65290.6,13/05/2024 16:04,,DRV-0344
VEH-0178,80.1,151095.2,2024/01/22 05:24:00,Houston,DRV-0193
VEH-0121,,224903.1,2024/10/18 13:15:00,Los Angeles,DRV-0021
VEH-0243,12.6,244787.9,2024/06/30 07:10:00,UNKNOWN,DRV-0260
VEH-0170,95.5,37858.1,18/04/2024 19:51,Houston,DRV-0049
VEH-0051,94.9,67011.8,06-23-2024,n/a,DRV-0305
VEH-0171,64.3,49295.7,2024/01/30 19:23:00,Houston,
VEH-0212,110.1,6422.4,08/12/2024 05:53,Chicago,DRV-0313
VEH-XXXX,66.1,72338.1,30/03/2024 22:31,Chicago,DRV-0052
VEH-0053,60.3,81395.3,2024-10-28 06:05:00,,DRV-0209
VEH-0116,23.8,-24860.3,08-05-2024,Houston,DRV-0320
VEH-0245,26.2,220429.3,2024/09/28 14:51:00,,DRV-0028
VEH-0245,66.4,,2024-03-29 16:16:00,,DRV-0147
VEH-0233,38.9,183153.2,2024-05-26 04:45:00,Los Angeles,DRV-0030
